Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe,,,
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS 2WD,MTX,230,1.5,4,Auto(AV-S8),25,28,26,33.8453,42.5137,37.2644,25,28.3223,26,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,8,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2100,2100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,6/1/2023,32861,,N,N,,,N,N,,N,,Y,DOHC continuous Variable Valve Timing System with both inlet and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,37.5,,,5,5,,RMTXT01.5G5P,5,,,,,,,,,,,,,,,,750,354,311,339,,,,,,,,,,
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander Sport 2WD,MTX,222,2.0,4,Auto(AV-S6),24,30,27,31.1652,42.949,35.555,24.2042,30.0017,26.5094,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,,2,2,30,Small SUV 2WD,,Derived 5-cycle label,8/1/2023,33265,,N,N,,,N,N,,N,,Y,DOHC continuous Variable Valve Timing System with both inlet and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20,N,No,,,,,,,,35.8,,,5,5,,RMTXT02.4G5P,5,,,,,,,,,,,,,,,,250,365,295,333,,,,,,,,,,
2024,Nissan,NISSAN,PATHFINDER 2WD,NSX,291,3.5,6,Auto(S9),20,27,23,25.9486,30.0965,27.6643,20.4924,26.6655,22.8755,,NA,Naturally Aspirated,SA,Semi-Automatic,,9,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,8/11/2023,33579,,N,,,,N,N,,N,,Y,"EXH;ECM controlled, Oil pressure driven, INT;ECM and VTC controller controlled, Electric driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,Y,Yes,,,,,,,,,,,5,5,,RNSXT03.5PTC,5,,,,,,,,,,,,,,,,2000,434,332,388,,,,,,,,,,
2024,Nissan,NISSAN,ROGUE FWD,NSX,195,1.5,3,Auto(AV-S8),30,37,33,41.3901,57,47.2079,30,37,33,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,8,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1650,1650,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,1/23/2024,34167,,N,,,,N,N,,N,,Y,"EXH; ECM controlled, Oil pressure driven INT; ECM controlled, Motor driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,Y,Yes,,,,,,,,,,,6,6,,RNSXT01.5A3C,6,,,,,,,,,,,,,,,1500,,296,240,269,,,,,,,,,,
2024,Nissan,NISSAN,ROGUE FWD SL/PLATINUM,NSX,196,1.5,3,Auto(AV-S8),29,36,32,40.6,56,46.3338,29,36,32,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,8,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,1/23/2024,34169,,Y,,,,N,N,,N,,Y,"EXH; ECM controlled, Oil pressure driven INT; ECM controlled, Motor driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,Y,Yes,,,,,,,,,,,6,6,,RNSXT01.5A3C,6,,,,,,,,,,,,,,,1250,,307,247,278,,,,,,,,,,
2024,Toyota,TOYOTA,COROLLA CROSS,TYX,47,2.0,4,Auto(AV-S10),31,33,32,41.3,53.6,46.056,31.0746,32.6031,31.7443,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,10,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,30,Small SUV 2WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,11/7/2023,34196,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,0W-8,Y,Yes,,,,,,,,,,,6,6,,RTYXT02.0P3H,7,,,,,,,,,,,,,,,1250,,283,267,276,,,,,,,,,,
2024,Toyota,TOYOTA,HIGHLANDER,TYX,126,2.4,4,Auto(S8),22,29,25,28.1,41.5,32.8771,22.0382,29.0835,24.7345,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,SIDI & PFI; with Stop-Start;,2,2,30,Small SUV 2WD,,Derived 5-cycle label,11/7/2023,34205,,N,N,,,N,N,Applied to GRAND HIGHLANDER and HIGHLANDER,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,0W-20,Y,Yes,STOP-START,,,,,,,,,,5,5,,RTYXT02.4P3P,7,,,,,,,,,,,,,,,,1000,403,305,359,,,,,,,,,,
2024,Toyota,TOYOTA,HIGHLANDER,TYX,127,2.4,4,Auto(S8),21,28,24,26.6,40.4,31.4314,20.9627,28.3824,23.7575,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2250,2250,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,11/7/2023,34203,,N,N,,,N,N,Applied to GRAND HIGHLANDER and HIGHLANDER,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,0W-20,N,No,,,,,,,,,,,5,5,,RTYXT02.4P3P,7,,,,,,,,,,,,,,,,1500,419,311,370,,,,,,,,,,
2024,Toyota,TOYOTA,HIGHLANDER HYBRID,TYX,121,2.5,4,Auto(AV-S6),36,35,36,49.3,48.2,48.7988,36.2409,35.4023,35.8587,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,N,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,SIDI & PFI; Hybrid; ,2,2,30,Small SUV 2WD,,Vehicle Specific 5-cycle label,11/7/2023,34202,,N,N,,,N,N,APPLIED TO HIGHLANDER HYBRID,N,,Y,Intake and exhaust,N,,Battery(s),,1,Lithium Ion,,259,4.3,76.5,On-Board,,,Electrical Regen Brake,,Both,N,,,,"""40kWatt"" of Rated Motor/Generator Power is only for AWD.",2,Other,AC Synchronous,134,,,GDPI,Spark Ignition direct & ported injection,N,N,N,"0W-16,0W-8",Y,Yes,HYBRID,,,,,,,,,,7,7,,RTYXT02.5P34,7,,,,,,,,,,,,,,,2250,,242,248,245,,,,,,,,,,
2024,Toyota,TOYOTA,RAV4,TYX,36,2.5,4,Auto(S8),27,35,30,35.9211,50.3266,41.2321,27.4825,34.5865,30.2814,,NA,Naturally Aspirated,SA,Semi-Automatic,,8,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1800,1800,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,10/3/2023,34086,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,0W-16,Y,Yes,,,,,,,,,,,6,6,,RTYXT02.5P3H,7,,,,,,,,,,,,,,,750,,321,255,292,,,,,,,,,,
2024,Volkswagen Group of,Volkswagen,Atlas,VGA,2,2.0,4,Auto(S8),20,27,23,25.3,37.5608,29.6562,20.0221,26.5568,22.5152,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,5/5/2023,33011,,N,N,,,N,N,DRKB var: 0 100g CAT,N,,Y,Electronic / Hydraulic,Y,Audi Valve Lift System,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20 VW50800,Y,Yes,,,,,,,,,,,5,5,,RVGAT02.0V7A,3,,,,,,,,,,,,,,,,2000,442,333,393,,,,,,,,,,
2024,Volkswagen Group of,Volkswagen,Atlas Cross Sport,VGA,3,2.0,4,Auto(S8),20,27,23,25.3,37.5608,29.6562,20.0221,26.5568,22.5152,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,5/5/2023,33013,,N,N,,,N,N,DRKB var: 0 100g CAT,N,,Y,Electronic / Hydraulic,Y,Audi Valve Lift System,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20 VW50800,Y,Yes,,,,,,,,,,,5,5,,RVGAT02.0V7A,3,,,,,,,,,,,,,,,,2000,442,333,393,,,,,,,,,,
2024,Volkswagen Group of,Volkswagen,Taos,VGA,141,1.5,4,Auto(S8),28,36,31,36.6,53.4,42.6361,27.9425,36.453,31.2227,,TC,Turbocharged,SA,Semi-Automatic,,8,N,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,100,28,,,1750,1750,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,8/4/2023,33570,,N,N,,,N,N,Applies to DNKA var: 0,N,,Y,-,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W20 VW50800,Y,Yes,,,,,,,,42.9,,,6,6,,RVGAJ01.5V3Q,7,,,,,,,,,,,,,,,1000,,319,244,286,,,,,,,,,,
2024,Volkswagen Group of,Volkswagen,Tiguan,VGA,47,2.0,4,Auto(S8),23,30,26,29.6,43.3,34.5141,23.1035,30.2233,25.8431,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2100,2100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,8/4/2023,33588,,Y,N,,,N,N,Applies to DTEA var: 0,N,,Y,CONTINOUSLY VARIABLE VALVE TIMING,Y,Audi Valve Lift for B-cycle,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W20 VW50800,Y,Yes,,,,,,,,,,,5,5,,RVGAJ02.0V3A,7,,,,,,,,,,,,,,,,750,386,295,345,,,,,,,,,,
2024,Volkswagen Group of,Volkswagen,Tiguan S,VGA,46,2.0,4,Auto(S8),24,31,27,31.1,44.9,36.0918,24.1585,31.2288,26.899,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,30,Small SUV 2WD,,Derived 5-cycle label,8/4/2023,33586,,Y,N,,,N,N,Applies to DTEA var: 0,N,,Y,CONTINOUSLY VARIABLE VALVE TIMING,Y,Audi Valve Lift for B-cycle,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W20 VW50800,Y,Yes,,,,,,,,,,,5,5,,RVGAJ02.0V3A,7,,,,,,,,,,,,,,,,250,368,285,331,,,,,,,,,,
2024,Honda,Acura,MDX AWD,HNX,501,3.5,6,Auto(S10),19,25,21,23.4,36,27.7745,18.6331,25,21.2158,,NA,Naturally Aspirated,SA,Semi-Automatic,,10,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3050,3050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/2/2023,32980,,N,N,,,N,N,,Y,Variable Cylinder Management (VCM) is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,Y,Yes,,,,,,,,,,,4,4,,RHNXT03.5CCC,5,,,,,,,,,,,,,,,,5500,477,357,423,,,,,,,,,,
2024,Honda,Acura,RDX AWD,HNX,481,2.0,4,Auto(S10),21,27,23,27.2,39,31.4871,21.3942,27.4851,23,,TC,Turbocharged,SA,Semi-Automatic,,10,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2800,2800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,9/12/2023,33657,,N,N,,,N,N,,N,,Y,Variable valve Timing (VTC) and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing (VTC) and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,Y,Yes,,,,,,,,,,,5,5,,RHNXT02.0VVC,6,,,,,,,,,,,,,,,,4250,415,322,385,,,,,,,,,,
2024,Honda,Acura,RDX AWD A-SPEC,HNX,483,2.0,4,Auto(S10),21,26,23,26.6,38.5,30.8976,20.9627,25.9065,22.932,,TC,Turbocharged,SA,Semi-Automatic,,10,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2800,2800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/12/2023,33658,,N,N,,,N,N,,N,,Y,Variable valve Timing (VTC) and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing (VTC) and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,Y,Yes,,,,,,,,,,,5,5,,RHNXT02.0WVC,6,,,,,,,,,,,,,,,,4250,423,342,386,,,,,,,,,,
2024,FCA US LLC,ALFA ROMEO,Stelvio AWD,CRX,505,2.0,4,Auto(A8),22,28,24,27.8499,40.5499,32.4189,21.8596,28.4782,24.4128,,TC,Turbocharged,A,Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,5/8/2023,33017,,N,N,,,N,N,,N,,Y,multi-air electro-hydraulic control,Y,multi-air electro-hydraulic control,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W-30,Y,Yes,,,,,,,,,,,5,5,,RCRXJ02.05P2,5,,,,,,,,,,,,,,,,3750,407,311,364,,,,,,,,,,
2024,FCA US LLC,ALFA ROMEO,Stelvio AWD,CRX,506,2.9,6,Auto(A8),17,23,19,21.1,31.8,24.8649,16.9285,22.7798,19.141,,TC,Turbocharged,A,Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/17/2023,33211,,N,N,,,N,N,,Y,MDS,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W-40,Y,Yes,,,,,,,,,,,4,4,,RCRXJ02.95P0,3,,,,,,,,,,,,,,,,7250,524,390,463,,,,,,,,,,
2024,Volkswagen Group of,Audi,Q3 quattro,VGA,62,2.0,4,Auto(S8),22,29,25,28.1,41.6,32.9053,22.0382,29.1471,24.7552,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,8/11/2023,33682,,Y,N,,,N,N,ENGINE CODE: DSPA var: 0,N,,Y,CONTINOUSLY VARIABLE VALVE TIMING,Y,Audi Valve Lift for B-cycle,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W20 VW50800,Y,Yes,,,,,,,,,,,5,5,,RVGAT02.0A5T,6,,,,,,,,,,,,,,,,1000,404,305,360,,,,,,,,,,
2024,Volkswagen Group of,Audi,Q3 S line quattro,VGA,39,2.0,4,Auto(S8),20,28,23,25.9,39.2,30.5669,20.4572,27.6137,23.158,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,7/28/2023,33441,,Y,N,,,N,N,ENGINE CODE: DSNA var 0,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20 VW50800,Y,Yes,,,,,,,,,,,5,5,,RVGAT02.0A3T,7,,,,,,,,,,,,,,,,2000,435,322,384,,,,,,,,,,
2024,Volkswagen Group of,Audi,Q5 quattro,VGA,10,2.0,4,Auto(AM-S7),23,29,26,29.8,42.099,34.3107,23.2447,29.4638,25.6843,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2500,2500,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,6/1/2023,33185,,N,N,,,N,N,Engine Code: DMSA,N,,Y,Electronic / Hydraulic,Y,Audi Valve Lift for B-cycle,Battery(s),,1,Lithium Ion,,14,11,40,On-Board,,,Not applicable,,,,,,,,1,Other,Alternate-current-synchronousm,1,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20 VW50800,Y,Yes,,,,,,,,34.5,,,5,5,,RVGAJ02.0A7E,5,,,,,,,,,,,,,,,,2750,382,301,346,,,,,,,,,,
2024,Volkswagen Group of,Audi,Q5 S line quattro,VGA,43,2.0,4,Auto(AM-S7),22,28,24,27.7102,37.8803,31.5181,21.8391,27.791,24.1683,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,31,Small SUV 4WD,,Vehicle Specific 5-cycle label,7/28/2023,33511,,N,N,,,N,N,Engine Code: DPVA,N,,Y,Electronic control / Hydraulic adjustment,Y,Audi Valve Lift System,Battery(s),,1,Lithium Ion,,14,11,40,On-Board,,,Not applicable,,,,,,,,1,Other,Alternate-current-synchronousm,1,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20 VW50800,Y,Yes,,,,,,,,31.7,,,5,5,,RVGAJ02.0A7G,5,,,,,,,,,,,,,,,,3750,406,318,366,,,,,,,,,,
